,price,address,street,agency,irl,image,surface-area,status,number-of-rooms,interior,construction-period,garden-surface-area,plot-size,postcode,date
302,1400,1015 PV Amsterdam (Jordaan),Apartment Egelantiersstraat 9 C,Keij & Stefels Makelaars en Taxateurs,/apartment-for-rent/amsterdam/342ba89e/egelantiersstraat,https://casco-media-prod.global.ssl.fastly.net/342ba89e-c2e8-5fb0-8056-aefbed0ed7c5/22d12f52fbef49f95a3db9686ea5c8a0.jpg?width=600&auto=webp,60,,1,Upholstered,,,,1015PV,2021-11-01
303,1750,1082 KL Amsterdam (Buitenveldert-West),Apartment Onstein 58,Yourhome Makelaars,/apartment-for-rent/amsterdam/25851998/onstein,https://casco-media-prod.global.ssl.fastly.net/25851998-f53b-5fb9-94e4-279acab41ca0/4bb947763b5d4bea599c72339e22ce5f.jpg?width=600&auto=webp,73,,3,Furnished,,,,1082KL,2021-11-01
304,3000,1055 WE Amsterdam (Landlust),Apartment Jan den Haenstraat 24,Forte Makelaars,/apartment-for-rent/amsterdam/a2288a7f/jan-den-haenstraat,https://casco-media-prod.global.ssl.fastly.net/a2288a7f-39a1-5876-a05e-2d9a712a8b7b/594347584191309a7ab413dced142262.jpg?width=600&auto=webp,130,,4,Furnished,,,,1055WE,2021-11-01
305,2200,1016 ET Amsterdam (Grachtengordel-West),Apartment Huidenstraat 22 B,020-Makelaars,/apartment-for-rent/amsterdam/ceda3497/huidenstraat,https://casco-media-prod.global.ssl.fastly.net/ceda3497-db86-512d-8f01-ab866edce60d/db713e37783c37310131eefe654223a0.jpg?width=600&auto=webp,55,,2,Furnished,,,,1016ET,2021-11-01
306,1195,1811 CT Alkmaar (Binnenstad-West),Apartment Ruitersteeg 33,Regio Holland Amsterdam,/apartment-for-rent/alkmaar/25174fa3/ruitersteeg,https://casco-media-prod.global.ssl.fastly.net/25174fa3-d40c-57d4-8488-8964939f8b1a/2a00811372206ce37d497718eb49a022.jpg?width=600&auto=webp,75,,3,,,12,,1811CT,2021-11-01
307,2150,1074 CD Amsterdam (Oude Pijp),Apartment Govert Flinckstraat 363 III,JLG Real Estate,/apartment-for-rent/amsterdam/eb68604a/govert-flinckstraat,https://casco-media-prod.global.ssl.fastly.net/eb68604a-1e48-5530-a01b-8007219ff4f9/7b3736d3a5cd8c0b3215af026affb687.jpg?width=600&auto=webp,66,,2,Upholstered,,,,1074CD,2021-11-01
308,2150,1054 GP Amsterdam (Vondelbuurt),Apartment Vondelstraat 102 I,JLG Real Estate,/apartment-for-rent/amsterdam/3fa3e2aa/vondelstraat,https://casco-media-prod.global.ssl.fastly.net/3fa3e2aa-9478-5004-adee-7dd09439bcac/7e44ba6e6fb1bfb1d7e8c13456f12490.jpg?width=600&auto=webp,80,,3,Furnished,,,,1054GP,2021-11-01
309,1850,1054 EB Amsterdam (Overtoomse Sluis),Apartment Eerste Helmersstraat 295 III,JLG Real Estate,/apartment-for-rent/amsterdam/192f3f45/eerste-helmersstraat,https://casco-media-prod.global.ssl.fastly.net/192f3f45-3428-59a7-bb9d-bfe28c380a3e/8aa0040070e7237ab193bb2a7085eb3b.jpg?width=600&auto=webp,73,,3,Upholstered,,,,1054EB,2021-11-01
310,1850,1017 TT Amsterdam (De Weteringschans),Apartment Noorderstraat 113,JLG Real Estate,/apartment-for-rent/amsterdam/a8c95de6/noorderstraat,https://casco-media-prod.global.ssl.fastly.net/a8c95de6-ee93-5bc6-ae59-62d8823fb625/d90f0227ec5b2ad39b600cdb7af79562.jpg?width=600&auto=webp,87,,2,Furnished,,,,1017TT,2021-11-01
311,1650,1019 CR Amsterdam (Oostelijk Havengebied),Apartment Dick Greinerstraat 49,JLG Real Estate,/apartment-for-rent/amsterdam/8d97476d/dick-greinerstraat,https://casco-media-prod.global.ssl.fastly.net/8d97476d-1289-5cea-98b0-00bc0a309340/03dfd5e99c48683799aac3d4c8bf0959.jpg?width=600&auto=webp,53,,2,Furnished,,,,1019CR,2021-11-01
312,1325,2201 BG Noordwijk (Beeklaan-kwartier),Apartment Beeklaan 114,Tweelwonen.nl Noordwijk,/apartment-for-rent/noordwijk-zh/d0a7c771/beeklaan,https://casco-media-prod.global.ssl.fastly.net/d0a7c771-5c29-52ec-9b68-57d32aebe3b4/693208865bac5ef3fa87703233dfab8b.jpg?width=600&auto=webp,85,,3,Upholstered,,,,2201BG,2021-11-01
313,1850,2011 PP Haarlem (Binnenstad),Apartment Zoetestraat 25 C,Van Oosterom Makelaar,/apartment-for-rent/haarlem/cb18b88e/zoetestraat,https://casco-media-prod.global.ssl.fastly.net/cb18b88e-79ce-5cd9-94d5-9240ccf9def7/e6bae53cafdf846bc2d211e5b7c708f6.jpg?width=600&auto=webp,90,,3,Upholstered,,,,2011PP,2021-11-01
314,1475,2011 LT Haarlem (Stationsbuurt),Apartment Rozenstraat 75,Van Oosterom Makelaar,/apartment-for-rent/haarlem/f84d9511/rozenstraat,https://casco-media-prod.global.ssl.fastly.net/f84d9511-3bce-5015-8349-9714ea640f6f/cf30837de9ff3c8e464c048a6a64cca6.jpg?width=600&auto=webp,85,,3,Furnished,,,,2011LT,2021-11-01
315,580,6243 NC Geulle (Geulle),Apartment Kerkplein,Kracht Makelaars,/apartment-for-rent/geulle/f19946bf/kerkplein,https://casco-media-prod.global.ssl.fastly.net/f19946bf-57cb-51aa-9e72-abfd7bbe5c9f/0c239a6cd8e269bccdbf5dfc49974074.jpg?width=600&auto=webp,53,,3,Shell,,,,6243NC,2021-11-01
316,1150,2586 TR Den Haag (Scheveningen Badplaats),Studio Dirk Hoogenraadstraat,A&N Vastgoed,/studio-for-rent/den-haag/ea6a1844/dirk-hoogenraadstraat,https://casco-media-prod.global.ssl.fastly.net/ea6a1844-cbd2-50b9-bb7c-b36212feff46/c5755fb09be48ab8fc335247b3578121.jpg?width=600&auto=webp,38,,1,Furnished,,,,2586TR,2021-11-01
317,1295,2584 HG Den Haag (Visserijbuurt),Apartment Badhuisstraat,A&N Vastgoed,/apartment-for-rent/den-haag/91de3c0d/badhuisstraat,https://casco-media-prod.global.ssl.fastly.net/91de3c0d-c446-53da-8071-c1a09da38c0f/3f60b142e2a0fdad97ee4795a3fecd25.jpg?width=600&auto=webp,78,,2,Upholstered,,,,2584HG,2021-11-01
318,1950,1087 DJ Amsterdam (IJburg West),Apartment Daguerrestraat,City Homes,/apartment-for-rent/amsterdam/e4039b73/daguerrestraat,https://casco-media-prod.global.ssl.fastly.net/e4039b73-cd4c-5041-8385-196c040a103a/6963b98fa0fde80ea0882ee2c84a5d69.jpg?width=600&auto=webp,130,,4,Furnished,,,,1087DJ,2021-11-01
319,2000,1112 NL Diemen (Kruidenhof),Apartment Havikskruid 183,Huizenbalie.nl,/apartment-for-rent/diemen/f6519ce7/havikskruid,https://casco-media-prod.global.ssl.fastly.net/f6519ce7-bc68-507a-8e87-2a8fbf2eac6f/cdafb0ebfb58358ba1992249e69a6209.jpg?width=600&auto=webp,66,,3,Upholstered or furnished,,,,1112NL,2021-11-01
320,1795,1074 AJ Amsterdam (Nieuwe Pijp),Apartment Van Woustraat 145 2,Huizenbalie.nl,/apartment-for-rent/amsterdam/bfeddd02/van-woustraat,https://casco-media-prod.global.ssl.fastly.net/bfeddd02-a21f-5c4c-853b-8d62d8d9ce0e/95be01efb1ec25e7e7942695b4227d70.jpg?width=600&auto=webp,65,,3,Furnished,,,,1074AJ,2021-11-01
321,995,8011 MC Zwolle (Binnenstad-Noord),Apartment Melkmarkt,De Woningwinkel B.V.,/apartment-for-rent/zwolle/48361899/melkmarkt,https://casco-media-prod.global.ssl.fastly.net/48361899-bb30-5025-b160-062141a2a265/443832315cb126ce8f39af9fad0965ef.jpg?width=600&auto=webp,85,,3,,,,,8011MC,2021-11-01
322,1700,1076 TN Amsterdam (Stadionbuurt),Apartment Sportstraat 11 I,Dutch Housing Centre BV,/apartment-for-rent/amsterdam/27f20bec/sportstraat,https://casco-media-prod.global.ssl.fastly.net/27f20bec-4b54-5599-86f5-5cd7f7a87653/10a04af6700141d002388af0d502f529.jpg?width=600&auto=webp,43,,2,Furnished,,,,1076TN,2021-11-01
323,2650,1077 LX Amsterdam (Apollobuurt),Apartment Albrecht Dürerstraat 37 I,Dutch Housing Centre BV,/apartment-for-rent/amsterdam/3c470000/albrecht-duererstraat,https://casco-media-prod.global.ssl.fastly.net/3c470000-8645-543a-9099-39f6a7f0dfd9/6deffd482c66e9e4c87be329a2d8ec0b.jpg?width=600&auto=webp,127,,4,Upholstered,,,,1077LX,2021-11-01
324,850,2574 JJ Den Haag (Rustenburg),House Bussumsestraat 221,Rent a Stone,/house-for-rent/den-haag/3ce2c353/bussumsestraat,https://casco-media-prod.global.ssl.fastly.net/3ce2c353-cfa7-5daa-a69a-e98c0e1c490d/c6006eca9cd971564740a07182eec067.jpg?width=600&auto=webp,56,,2,Upholstered,,,,2574JJ,2021-11-01
325,1950,2011 RW Haarlem (Bakenes),Apartment Jansstraat,EHR Haarlem - Leiden,/apartment-for-rent/haarlem/a8704e79/jansstraat,https://media.pararius.nl/image/PR0001659000/PR0001659505/image/jpeg/400x600/HaarlemJansstraat-e073_1.jpg,115,,3,Upholstered,,,,2011RW,2021-11-01
326,841,3079 KA Rotterdam (Groot IJsselmonde),Apartment Brittenoord 7,Nationaal Grondbezit,/apartment-for-rent/rotterdam/b9d5fbf7/brittenoord,https://casco-media-prod.global.ssl.fastly.net/b9d5fbf7-b882-5494-ad4b-2e424ddc8a3b/d77fa3d3974bb1343f72e3a524d9cfde.jpg?width=600&auto=webp,63,,3,Shell,,,,3079KA,2021-11-01
327,1440,3512 HJ Utrecht (Nobelstraat en omgeving),Apartment Kromme Nieuwegracht,Forest Property Management,/apartment-for-rent/utrecht/fa4124bb/kromme-nieuwegracht,https://media.pararius.nl/image/PR0001659000/PR0001659503/image/jpeg/400x600/UtrechtKrommeNieuwegracht-ad64_11.jpg,75,,2,Upholstered,,,,3512HJ,2021-11-01
328,1250,9718 CE Groningen (Binnenstad-West),Apartment Westersingel 47,Gruno Vastgoed B.V.,/apartment-for-rent/groningen/c6f83012/westersingel,https://casco-media-prod.global.ssl.fastly.net/c6f83012-f54a-58b8-a634-da72ad9787db/4ef0f03fc6ed6ec3b48bc4a71fd1ff75.jpg?width=600&auto=webp,55,,3,Furnished,,,,9718CE,2021-11-01
329,1175,8331 KA Steenwijk (Centrum Steenwijk),Apartment Burgemeester Goeman Borgesiusstraat,123Wonen Zwolle,/apartment-for-rent/steenwijk/244839e1/burgemeester-goeman-borgesiusstraat,https://casco-media-prod.global.ssl.fastly.net/244839e1-8262-583b-92fd-17aa50e62cb5/0cfab5e7acdadebbcef7e84912d01c08.jpg?width=600&auto=webp,112,,5,,,,,8331KA,2021-11-01
330,995,8051 LN Hattem (Hogenkamp en omgeving),House Randweg,123Wonen Zwolle,/house-for-rent/hattem/56d8a199/randweg,https://casco-media-prod.global.ssl.fastly.net/56d8a199-ca7f-5ad5-acd8-2f01a13ba062/39413fe4cc2fac713b766f353bed688b.jpg?width=600&auto=webp,143,,6,Furnished,,,,8051LN,2021-11-01
331,2100,1187 WK Amstelveen (Schrijversbuurt),House Herman de Manlaan,First Class Housing,/house-for-rent/amstelveen/84cd5d8c/herman-de-manlaan,https://casco-media-prod.global.ssl.fastly.net/84cd5d8c-f73d-5528-b341-913c21bad719/d787312d726d2a6c34509e5282571835.jpg?width=600&auto=webp,145,,5,Furnished,,,,1187WK,2021-11-01
332,1095,2014 VR Haarlem (Geschiedschrijversbuurt),Apartment Van Oosten de Bruijnstraat 215 A,Nu Woonruimte,/apartment-for-rent/haarlem/49df6371/van-oosten-de-bruijnstraat,https://casco-media-prod.global.ssl.fastly.net/49df6371-2b4e-5b5b-88b1-afed9562fa8c/7d568c7ee25c217b03443482666f63a8.jpg?width=600&auto=webp,56,,2,Furnished,,,,2014VR,2021-11-01
333,1350,1012 SJ Amsterdam (Burgwallen-Nieuwe Zijde),Apartment Nieuwezijds Voorburgwal,City Housing Amsterdam,/apartment-for-rent/amsterdam/246f3994/nieuwezijds-voorburgwal,https://casco-media-prod.global.ssl.fastly.net/246f3994-f65f-5576-9278-cedef06ff7c9/5222ebc0c90540ecb73b1b4e6cbf3e69.jpg?width=600&auto=webp,25,,1,Furnished,,,,1012SJ,2021-11-01
334,1600,3581 KR Utrecht (Buiten Wittevrouwen),Apartment Burgemeester Reigerstraat,Rotsvast Utrecht,/apartment-for-rent/utrecht/76952ee7/burgemeester-reigerstraat,https://casco-media-prod.global.ssl.fastly.net/76952ee7-c9e1-556d-aad4-006010df85a7/ed99d4febe00f35ef3e03092798240f5.jpg?width=600&auto=webp,55,,3,Upholstered,,,,3581KR,2021-11-01
335,1550,3581 KR Utrecht (Buiten Wittevrouwen),Apartment Burgemeester Reigerstraat,Rotsvast Utrecht,/apartment-for-rent/utrecht/acaa73b1/burgemeester-reigerstraat,https://casco-media-prod.global.ssl.fastly.net/acaa73b1-e1ac-571d-bb36-d654f9123df4/dda0f54b97c089f1f1cda96f81ab0c82.jpg?width=600&auto=webp,55,,2,Upholstered,,,,3581KR,2021-11-01
336,950,3816 TD Amersfoort (Verdiweg),Apartment Schuilenburgerplein,SH Consultancy,/apartment-for-rent/amersfoort/4bd1eeac/schuilenburgerplein,https://media.pararius.nl/image/PR0001659000/PR0001659502/image/jpeg/400x600/AmersfoortSchuilenburgerplein-be22_3.jpg,59,,2,Upholstered,,,,3816TD,2021-11-01
337,875,6821 AS Arnhem (St. Marten),Apartment Van Hasseltstraat,NederWoon verhuurmakelaars Arnhem,/apartment-for-rent/arnhem/14799fba/van-hasseltstraat,https://casco-media-prod.global.ssl.fastly.net/14799fba-1548-5bba-90c7-34b567a5b231/d1a0e56a8bcaa3d00b98ee06d186e115.jpg?width=600&auto=webp,55,,3,Shell,,,,6821AS,2021-11-01
338,700,5625 AM Eindhoven (Winkelcentrum),Apartment Genovevalaan,Stoit Groep,/apartment-for-rent/eindhoven/20720b60/genovevalaan,https://casco-media-prod.global.ssl.fastly.net/20720b60-9e4a-520e-8940-24e15de6abc0/edce045b579f53f4d62870c972dac545.jpg?width=600&auto=webp,40,,2,Upholstered,,,,5625AM,2021-11-01
339,1495,2512 HV Den Haag (Schildersbuurt-West),Apartment Schapenlaan,Rotterdam Apartments,/apartment-for-rent/den-haag/40d347c2/schapenlaan,https://casco-media-prod.global.ssl.fastly.net/40d347c2-9eb8-510b-bf1d-ac3ffd133165/e5562d4fdf8112747340af2910e73919.jpg?width=600&auto=webp,60,,3,Upholstered,,,,2512HV,2021-11-01
340,1350,5261 BD Vught (Centrum),Apartment Taalstraat,HouseHunting Den Bosch,/apartment-for-rent/vught/e6559c9e/taalstraat,https://casco-media-prod.global.ssl.fastly.net/e6559c9e-a891-51f1-a09a-e1ca326d0e8e/380c905efae3642d800729de59631659.jpg?width=600&auto=webp,85,,3,Upholstered,,,,5261BD,2021-11-01
341,1595,5261 BD Vught (Centrum),Apartment Taalstraat,HouseHunting Den Bosch,/apartment-for-rent/vught/ee617c4c/taalstraat,https://casco-media-prod.global.ssl.fastly.net/ee617c4c-388d-5628-a435-3fb493a8ce5b/380c905efae3642d800729de59631659.jpg?width=600&auto=webp,95,,3,Upholstered,,,,5261BD,2021-11-01
342,1195,5261 BD Vught (Centrum),Apartment Taalstraat,HouseHunting Den Bosch,/apartment-for-rent/vught/fc079f21/taalstraat,https://casco-media-prod.global.ssl.fastly.net/fc079f21-022e-57fe-bd9f-19372cdd3974/380c905efae3642d800729de59631659.jpg?width=600&auto=webp,75,,2,Upholstered,,,,5261BD,2021-11-01
343,1150,2613 XS Delft (Agnetaparkbuurt),Apartment Storklaan 16,Björnd Makelaardij,/apartment-for-rent/delft/a634f79d/storklaan,https://casco-media-prod.global.ssl.fastly.net/a634f79d-ab08-52ee-8a6a-95986b3d1be9/ced5f107aa4603a2a5853bb9bb208045.jpg?width=600&auto=webp,70,,3,Upholstered,,,,2613XS,2021-11-01
344,1400,3471 CE Kamerik (Kamerik (dorp)),House Goudenregenlaan 4,StartHousing,/house-for-rent/kamerik/3e27228c/goudenregenlaan,https://casco-media-prod.global.ssl.fastly.net/3e27228c-1e4f-58c3-bb2c-acfe731031a5/d22174ca7c12157d15e138aad8d7b3f2.jpg?width=600&auto=webp,120,,5,Upholstered,,,,3471CE,2021-11-01
345,1950,3011 PJ Rotterdam (Stadsdriehoek),Apartment Hoogstraat,Interhouse verhuurmakelaars Rotterdam,/apartment-for-rent/rotterdam/a13a3f44/hoogstraat,https://casco-media-prod.global.ssl.fastly.net/a13a3f44-9d6d-58a3-874b-b75c1ba69d55/9e64fef98d274749ce30a9e759b3e488.jpg?width=600&auto=webp,88,,3,Furnished,,,,3011PJ,2021-11-01
346,1550,1052 KC Amsterdam (Frederik Hendrikbuurt),Apartment Van Oldenbarneveldtstraat,Absolute Housing,/apartment-for-rent/amsterdam/fe64b636/van-oldenbarneveldtstraat,https://casco-media-prod.global.ssl.fastly.net/fe64b636-196e-543a-b449-f378976c2346/e7e41f5db5009effc4424d935085eaae.jpg?width=600&auto=webp,46,,2,Upholstered,,,,1052KC,2021-11-01
347,1200,3055 ZH Rotterdam (Molenlaankwartier),House Borchsatelaan 99,Nationaal Grondbezit,/house-for-rent/rotterdam/d86d00cb/borchsatelaan,https://casco-media-prod.global.ssl.fastly.net/d86d00cb-b065-5a86-84b7-efc7b4e24f33/8649381aa2e37d5595efd294585cf7b4.png?width=600&auto=webp,79,,4,Shell,,,,3055ZH,2021-11-01
348,1550,1091 BE Amsterdam (Oosterparkbuurt),Apartment Tilanusstraat,CS Housing,/apartment-for-rent/amsterdam/3f68105a/tilanusstraat,https://casco-media-prod.global.ssl.fastly.net/3f68105a-618a-5085-9a65-226dbe82f9d5/47f9f7589f6680bb53ff99018faba7af.jpg?width=600&auto=webp,55,,2,Furnished,,,,1091BE,2021-11-01
349,1650,1058 BV Amsterdam (Westindische Buurt),Apartment Curaçaostraat,CS Housing,/apartment-for-rent/amsterdam/043986bb/curacaostraat,https://casco-media-prod.global.ssl.fastly.net/043986bb-72bc-529e-bd95-b073b8feadf3/d72e1c58ce899f564265f783b952aba5.jpg?width=600&auto=webp,60,,2,Furnished,,,,1058BV,2021-11-01
350,1350,1521 AA Wormerveer (Wormerveer Zuid),Apartment Wandelweg,Home of Orange,/apartment-for-rent/wormerveer/be184d95/wandelweg,https://casco-media-prod.global.ssl.fastly.net/be184d95-2099-55a6-9958-00e715106e99/aa772a9f258082342834462f7fb509e3.jpg?width=600&auto=webp,67,,3,Upholstered,,,,1521AA,2021-11-01
351,3000,1017 NK Amsterdam (De Weteringschans),Apartment Lange Leidsedwarsstraat,Relocation Advisers B.V.,/apartment-for-rent/amsterdam/365f56c6/lange-leidsedwarsstraat,https://media.pararius.nl/image/PR0001659000/PR0001659501/image/jpeg/400x600/AmsterdamLangeLeidsedwarsstraat-3896_1.jpg,129,,3,Furnished,,,,1017NK,2021-11-01
352,6750,1071 NJ Amsterdam (Museumkwartier),Apartment Johannes Verhulststraat 74 2,De Graaf & Groot Makelaars,/apartment-for-rent/amsterdam/c2453155/johannes-verhulststraat,https://casco-media-prod.global.ssl.fastly.net/c2453155-8868-5991-8fc1-d26b8e02a9af/7affe6c65a6a6bdfa1e8cf2fe7d5d8aa.jpg?width=600&auto=webp,187,,7,,1902,,,1071NJ,2021-11-01
353,1450,2585 BX Den Haag (Archipelbuurt),Apartment Burgemeester Patijnlaan,The Real Estate Company,/apartment-for-rent/den-haag/ad0ed92c/burgemeester-patijnlaan,https://casco-media-prod.global.ssl.fastly.net/ad0ed92c-707a-56ea-b295-52a9ce0e89e4/103edb7ae16364200d4fe5d2e7dfa4b2.jpg?width=600&auto=webp,80,,3,Furnished,,,,2585BX,2021-11-01
354,1350,2312 XV Leiden (Marewijk),Apartment Oude Vest,Sjaardema Vastgoed,/apartment-for-rent/leiden/d8ed8993/oude-vest,https://media.pararius.nl/image/PR0001659000/PR0001659500/image/jpeg/400x600/LeidenOudeVest-843b_7.jpg,50,,2,Upholstered,,,,2312XV,2021-11-01
355,650,7555 BJ Hengelo (Woolde),Apartment Anthony van Leeuwenhoeklaan 6 1,Prisma ERA Makelaars Hengelo,/apartment-for-rent/hengelo/8e182e72/anthony-van-leeuwenhoeklaan,https://casco-media-prod.global.ssl.fastly.net/8e182e72-b2bb-56cc-a171-84c94e73297a/c76c70d7be0114c87a85288e58264d62.jpg?width=600&auto=webp,45,,2,,1955,,,7555BJ,2021-11-01
356,1100,2011 KL Haarlem (Stationsbuurt),Apartment Jansweg,DL Housing Services,/apartment-for-rent/haarlem/50ba09d8/jansweg,https://casco-media-prod.global.ssl.fastly.net/50ba09d8-5139-5162-9d7a-dc26dc5bb354/754f263b1577c3ac6fc04d07166d2124.jpg?width=600&auto=webp,37,,2,Furnished,,,,2011KL,2021-11-01
357,1295,8011 RW Zwolle (Binnenstad-Zuid),Apartment Spoelstraat,De Woningwinkel B.V.,/apartment-for-rent/zwolle/fe9715f0/spoelstraat,https://casco-media-prod.global.ssl.fastly.net/fe9715f0-e658-5428-941f-c26a020c4812/8db1a9e301341b839f1466bcc3b38954.jpg?width=600&auto=webp,85,,2,,,,,8011RW,2021-11-01
358,1200,3531 CN Utrecht (Lombok-West),Apartment Kanaalstraat,EU-Makelaardij,/apartment-for-rent/utrecht/bfaa4369/kanaalstraat,https://casco-media-prod.global.ssl.fastly.net/bfaa4369-0955-5432-8739-662cbbec7055/dd2f89010961759f9cf1012568a7064c.jpg?width=600&auto=webp,60,,2,Upholstered,,,,3531CN,2021-11-01
359,995,2522 GJ Den Haag (Laakkwartier-Oost),House Linnaeusstraat,Duinzigt Wonen B.V.,/house-for-rent/den-haag/d606a63d/linnaeusstraat,https://casco-media-prod.global.ssl.fastly.net/d606a63d-8d1d-55ef-bb6e-0cc2251ec17b/cec44450cbff56656bc01df2acb4c3dd.jpg?width=600&auto=webp,80,,4,Upholstered,,,,2522GJ,2021-11-01
360,950,2522 RG Den Haag (Noordpolderbuurt),Apartment Pasteurstraat,Duinzigt Wonen B.V.,/apartment-for-rent/den-haag/710e2d5a/pasteurstraat,https://casco-media-prod.global.ssl.fastly.net/710e2d5a-b0fe-5c9a-8b29-f036f9068410/a5fe8e7363e5bc7fb569cdb5e8d5d942.jpg?width=600&auto=webp,70,,4,Upholstered,,,,2522RG,2021-11-01
361,895,2574 JC Den Haag (Rustenburg),Apartment Bussumsestraat,Duinzigt Wonen B.V.,/apartment-for-rent/den-haag/7933b673/bussumsestraat,https://casco-media-prod.global.ssl.fastly.net/7933b673-ba98-5056-b4f4-6ecebe34768f/798a99cb3c3eb27ee32e2d217583fddb.jpg?width=600&auto=webp,55,,3,Upholstered,,,,2574JC,2021-11-01
362,1595,2013 PH Haarlem (Leidsebuurt-west),House Brouwersplein,Haarlem Real Estate,/house-for-rent/haarlem/c18c4f7e/brouwersplein,https://media.pararius.nl/image/PR0001659000/PR0001659499/image/jpeg/400x600/HaarlemBrouwersplein-9c3c_1.jpg,95,,3,Upholstered,,,,2013PH,2021-11-01
363,360,5213 CR Den Bosch (Graafsebuurt-Zuid),Room Lagelandstraat,HouseHunting Den Bosch,/room-for-rent/den-bosch/764ac917/lagelandstraat,https://casco-media-prod.global.ssl.fastly.net/764ac917-fe5e-5677-ba07-8ce727b38ad0/1c2ddb3bad3a33ad8abf5efb6b16991a.jpg?width=600&auto=webp,18,,1,Upholstered,,,,5213CR,2021-11-01
364,1850,1052 JC Amsterdam (Frederik Hendrikbuurt),Apartment Frederik Hendrikstraat,AA real estate solutions,/apartment-for-rent/amsterdam/5a409609/frederik-hendrikstraat,https://casco-media-prod.global.ssl.fastly.net/5a409609-d5d2-526f-a6f7-3668bfddcd3a/20728562b585937a1a91f5bc6f62d48c.jpg?width=600&auto=webp,67,,3,Furnished,,,,1052JC,2021-11-01
365,1195,3811 DK Amersfoort (Grote Haag),Apartment Achter de Arnhemse Poortwal,Domica Amersfoort,/apartment-for-rent/amersfoort/fc607a67/achter-de-arnhemse-poortwal,https://casco-media-prod.global.ssl.fastly.net/fc607a67-1442-5847-8833-098d226bea98/035edf19c5c0acd0ac222fa981510828.jpg?width=600&auto=webp,101,,4,Upholstered,,,,3811DK,2021-11-01
366,2695,1075 GM Amsterdam (Willemspark),Apartment Valeriusstraat,Houses4let,/apartment-for-rent/amsterdam/8e188900/valeriusstraat,https://casco-media-prod.global.ssl.fastly.net/8e188900-2210-52a4-8677-172588473566/d2d6d4a3550bd90a313576bb197ffab9.jpg?width=600&auto=webp,85,,3,Furnished,,,,1075GM,2021-11-01
367,1495,"3551 TS Utrecht (Egelantierstraat, Mariëndaalstraat e.o.)",House Chrysantstraat 17,StartHousing,/house-for-rent/utrecht/613991aa/chrysantstraat,https://casco-media-prod.global.ssl.fastly.net/613991aa-b432-53bb-b63b-b2e31d5169a6/b73a4cbdb51687bdccf9480f35425a01.jpg?width=600&auto=webp,72,,3,Furnished,,,,3551TS,2021-11-01
368,1600,1112 EM Diemen (Bomenrijk),Apartment Bomenrijk 83,IdealEstate Housing Consultancy,/apartment-for-rent/diemen/f3cbaf08/bomenrijk,https://casco-media-prod.global.ssl.fastly.net/f3cbaf08-e591-5a02-a6d9-2293399962a7/053366de22756471a8545db77e2f6f55.jpg?width=600&auto=webp,100,,4,Upholstered,,,,1112EM,2021-11-01
369,875,2524 AL Den Haag (Laakkwartier-West),House Van Zeggelenlaan,070Wonen,/house-for-rent/den-haag/b1d5026f/van-zeggelenlaan,https://casco-media-prod.global.ssl.fastly.net/b1d5026f-e3ec-56fb-94e5-86733aecf6f0/a694df20cfc856651dfd69837a82b9a5.jpg?width=600&auto=webp,36,,2,,1933,,,2524AL,2021-11-01
370,1200,3601 TB Maarssen (Zeeheldenbuurt),Apartment Piet Heinstraat,Overbruggingsverhuur.nl,/apartment-for-rent/maarssen/02753eb5/piet-heinstraat,https://media.pararius.nl/image/PR0001659000/PR0001659498/image/jpeg/400x600/MaarssenPietHeinstraat-3966_1.jpg,72,,3,Furnished,,,,3601TB,2021-11-01
371,915,8011 MK Zwolle (Binnenstad-Zuid),Apartment Voorstraat,NederWoon Verhuurmakelaars Zwolle,/apartment-for-rent/zwolle/c2354482/voorstraat,https://casco-media-prod.global.ssl.fastly.net/c2354482-8c97-57ac-9480-ff865893ec93/e81be18939a125a616606aff4143b201.jpg?width=600&auto=webp,149,,2,Shell,,,,8011MK,2021-11-01
372,1050,3732 HH De Bilt (De Bilt Oost),Apartment Dorpsstraat vo Steenstraat,B&S Rental Service,/apartment-for-rent/de-bilt/cac7e70d/dorpsstraat-vo-steenstraat,https://casco-media-prod.global.ssl.fastly.net/cac7e70d-c243-5cbf-8a6c-15fa9c18aa30/a6d1de110ed5197151b1786c47d2e58b.jpg?width=600&auto=webp,70,,1,Furnished,,,,3732HH,2021-11-01
373,899,5224 EV Den Bosch (De Kruiskamp),Apartment Admiraliteitslaan,Nu-huren.nl,/apartment-for-rent/den-bosch/4888afbd/admiraliteitslaan,https://casco-media-prod.global.ssl.fastly.net/4888afbd-175d-5fa1-8e4d-f7eea6fad29a/84e77a1e6696ea3e8dc183af61bc51d4.jpg?width=600&auto=webp,45,,2,Upholstered,,,,5224EV,2021-11-01
374,1150,5216 VR Den Bosch (De Gestelse Buurt),Apartment Hildebrandstraat,Nu-huren.nl,/apartment-for-rent/den-bosch/a3b1b58d/hildebrandstraat,https://casco-media-prod.global.ssl.fastly.net/a3b1b58d-4410-5abe-8307-90b1dcd8d5ef/58c1f101c733a974edaa0fca9f77ebb7.jpg?width=600&auto=webp,60,,2,Upholstered,,,,5216VR,2021-11-01
